incident_id,latitude,longitude,road_type,road_name,total_lanes,lanes_blocked,incident_type,severity_factor,hour,minute,day_of_week,day_of_week_name,month,duration_minutes,timestamp,impact_score,priority,clf,tvf,tf,lf,isf,predicted_queue_km,predicted_vhl,predicted_recovery_min,cluster
INC-0471,6.865075,79.896666,trunk,High Level Road,4,1,engine_failure,0.7,18,16,3,Thursday,1,82,2026-01-06T18:16:00,7.2,HIGH,0.25,0.9,1.0,0.85,0.7,3.75,112.5,30.0,-1
INC-0472,6.845381,79.907343,tertiary,Egodawatte Road,2,1,flat_tire,0.3,11,14,5,Saturday,11,29,2026-11-13T11:14:00,3.3,MEDIUM,0.5,0.182,0.33,0.35,0.3,0.0,0.0,0.0,-1
INC-0473,6.796324,79.895871,secondary,Katubedda-Piliyandala Road,2,1,engine_failure,0.7,20,5,4,Friday,10,71,2026-10-17T20:05:00,4.7,MEDIUM,0.5,0.315,0.45,0.5,0.7,0.0,0.0,0.0,-1
INC-0474,6.922244,79.846091,trunk,Galle Face Centre Road,2,1,engine_failure,0.7,8,58,4,Friday,2,62,2026-02-04T08:58:00,7.8,HIGH,0.5,0.9,1.0,0.85,0.7,7.5,225.0,30.0,-1
INC-0475,6.895495,79.924585,primary,Denzil Kobbekaduwa Mawatha,4,2,accident_major,1.0,6,43,0,Monday,3,157,2026-03-11T06:43:00,5.7,HIGH,0.5,0.383,0.45,0.7,1.0,0.0,0.0,0.0,-1
INC-0476,6.893304,79.8545,residential,Unknown,2,1,flat_tire,0.3,17,57,5,Saturday,8,42,2026-08-24T17:57:00,3.6,MEDIUM,0.5,0.228,0.57,0.15,0.3,0.09,1.3,4.9,-1
INC-0477,6.88814,79.854383,primary,Marine Drive,4,1,engine_failure,0.7,9,0,2,Wednesday,4,28,2026-04-13T09:00:00,6.2,HIGH,0.25,0.722,0.85,0.7,0.7,1.0,30.0,40.0,-1
INC-0478,6.908388,79.939444,primary,Kaduwela Road (New Kandy Road),2,1,flat_tire,0.3,9,39,0,Monday,12,32,2026-12-16T09:39:00,6.3,HIGH,0.5,0.722,0.85,0.7,0.3,1.75,26.2,70.0,-1
INC-0479,6.877184,79.919368,unclassified,Unknown,2,1,engine_failure,0.7,8,44,4,Friday,3,76,2026-03-22T08:44:00,5.8,HIGH,0.5,0.5,1.0,0.2,0.7,1.67,50.0,30.0,-1
INC-0480,6.90818,79.980805,motorway,Outer Circular Highway,2,1,flat_tire,0.3,13,38,3,Thursday,9,25,2026-09-16T13:38:00,5.8,HIGH,0.5,0.57,0.6,1.0,0.3,0.92,13.8,7.5,-1
INC-0481,6.864394,79.970078,residential,Unknown,2,1,fuel_empty,0.2,15,4,4,Friday,7,21,2026-07-28T15:04:00,3.7,MEDIUM,0.5,0.26,0.65,0.15,0.2,0.12,1.2,8.6,-1
INC-0482,6.918346,80.101872,trunk,High Level Road,2,1,flat_tire,0.3,20,45,0,Monday,7,36,2026-07-06T20:45:00,4.9,MEDIUM,0.5,0.405,0.45,0.85,0.3,0.0,0.0,0.0,8
INC-0483,6.913257,79.972161,primary,Kaduwela Road (New Kandy Road),2,1,battery_dead,0.3,13,31,1,Tuesday,10,26,2026-10-20T13:31:00,5.2,HIGH,0.5,0.51,0.6,0.7,0.3,0.42,5.2,6.2,-1
INC-0484,6.79334,79.985648,tertiary,Diyagama Road,2,1,fuel_empty,0.2,17,31,6,Sunday,4,25,2026-04-17T17:31:00,3.4,MEDIUM,0.5,0.209,0.38,0.35,0.2,0.0,0.0,0.0,-1
INC-0485,6.757869,79.886583,trunk,Galle Road New Deviation,2,1,engine_failure,0.7,17,5,2,Wednesday,1,44,2026-01-20T17:05:00,7.6,HIGH,0.5,0.855,0.95,0.85,0.7,6.75,202.5,180.0,0
INC-0486,6.950645,79.876023,motorway,New Elevated Kelani Bridge Road,2,1,fuel_empty,0.2,23,11,4,Friday,1,33,2026-01-18T23:11:00,3.5,MEDIUM,0.5,0.095,0.1,1.0,0.2,0.0,0.0,0.0,24
INC-0487,6.872371,79.892612,secondary,Old Kesbawa Road,2,1,overheating,0.5,8,18,5,Saturday,5,42,2026-05-15T08:18:00,5.0,HIGH,0.5,0.42,0.6,0.5,0.5,0.44,8.9,10.0,18
INC-0488,6.797849,79.983223,motorway,Southern Expressway,2,1,engine_failure,0.7,18,41,0,Monday,10,41,2026-10-23T18:41:00,8.2,CRITICAL,0.5,0.95,1.0,1.0,0.7,9.17,275.0,30.0,-1
INC-0489,6.884204,79.925388,secondary,Japan Sri Lanka Friendship Road,2,1,flat_tire,0.3,8,47,0,Monday,3,26,2026-03-11T08:47:00,6.2,HIGH,0.5,0.7,1.0,0.5,0.3,1.67,25.0,15.0,-1
INC-0490,6.783796,79.989924,primary,Colombo - Horana Road,2,1,battery_dead,0.3,20,41,6,Sunday,11,21,2026-11-11T20:41:00,3.5,MEDIUM,0.5,0.153,0.18,0.7,0.3,0.0,0.0,0.0,-1
INC-0491,6.905883,79.944661,tertiary,Muttetugoda Road,2,1,flat_tire,0.3,19,58,3,Thursday,6,29,2026-06-25T19:58:00,4.8,MEDIUM,0.5,0.413,0.75,0.35,0.3,0.62,9.4,30.0,-1
INC-0492,6.872,80.026456,secondary,Panagoda-Ambulgama Road,2,1,accident_minor,0.5,11,38,0,Monday,10,44,2026-10-27T11:38:00,4.8,MEDIUM,0.5,0.385,0.55,0.5,0.5,0.25,5.6,5.0,-1
INC-0493,6.851648,80.046166,trunk,High Level Road,2,1,accident_minor,0.5,18,46,3,Thursday,8,50,2026-08-28T18:46:00,7.5,HIGH,0.5,0.9,1.0,0.85,0.5,5.62,126.6,22.5,-1
INC-0494,6.857527,79.870779,primary,Anagarika Dharmapala Mawatha (Allen Avenue),2,1,flat_tire,0.3,8,20,0,Monday,10,34,2026-10-16T08:20:00,6.9,HIGH,0.5,0.85,1.0,0.7,0.3,2.5,37.5,15.0,7
INC-0495,6.922785,79.922254,living_street,Unknown,2,1,flat_tire,0.3,16,36,0,Monday,10,10,2026-10-07T16:36:00,4.1,MEDIUM,0.5,0.24,0.8,0.1,0.3,0.19,2.8,45.0,-1
INC-0496,6.838066,80.04801,tertiary,Unknown,2,1,engine_failure,0.7,11,45,3,Thursday,10,53,2026-10-21T11:45:00,4.7,MEDIUM,0.5,0.303,0.55,0.35,0.7,0.25,7.5,6.7,-1
INC-0497,6.73684,79.89422,trunk,Galle Road New Deviation,2,1,fuel_empty,0.2,8,19,4,Friday,4,17,2026-04-02T08:19:00,7.1,HIGH,0.5,0.9,1.0,0.85,0.2,2.5,25.0,10.0,-1
INC-0498,6.839824,79.994384,trunk,High Level Road,2,1,flat_tire,0.3,11,22,4,Friday,11,31,2026-11-22T11:22:00,5.3,HIGH,0.5,0.495,0.55,0.85,0.3,0.38,5.6,3.3,-1
INC-0499,6.83064,79.924049,tertiary,Neelammahara Road,2,1,battery_dead,0.3,19,35,0,Monday,3,27,2026-03-19T19:35:00,4.8,MEDIUM,0.5,0.413,0.75,0.35,0.3,0.52,6.5,25.0,-1
INC-0500,6.878545,79.881429,secondary,Vijaya Kumaratunga Mawatha,2,1,flat_tire,0.3,15,49,2,Wednesday,4,33,2026-04-23T15:49:00,4.9,MEDIUM,0.5,0.455,0.65,0.5,0.3,0.5,7.5,12.9,14
